directspeech	 ¶ -- Il m'a fait observer que s'il ne mangeait pas de pain rouge il ne fallait pas en dégoûter les autres ; et que vous pourriez me donner un coup de main.
directspeech	 ¶ -- Et pourrais-je savoir, sans indiscrétion, pourquoi vous aviez donné rendez-vous au Chourineur hier matin à Saint-Ouen ? Ce qui lui a procuré l'avantage de rencontrer la Chouette ? Il a été embarrassé pour me répondre à ce sujet.
directspeech	 Ce qui lui a procuré l'avantage de rencontrer la Chouette ? Il a été embarrassé pour me répondre à ce sujet.
directspeech	 Il a été embarrassé pour me répondre à ce sujet.
directspeech	 ¶ Rodolphe se mordit imperceptiblement les lèvres et répondit en haussant les épaules : ¶ -- Je le crois bien, je ne lui avais dit mon projet qu'à moitié... vous comprenez... ne sachant pas s'il était tout à fait décidé.
directspeech	 ¶ -- C'était plus prudent...
directspeech	 ¶ -- D'autant plus prudent que j'avais deux cordes à mon arc.
directspeech	 ¶ -- Ah, bah !
directspeech	 ¶ -- Certainement.
directspeech	 ¶ -- Vous êtes un homme de précaution... Vous aviez donc donné rendez-vous au Chourineur à Saint-Ouen pour...
directspeech	 ¶ Rodolphe, après un moment d'hésitation, eut le bonheur de trouver une fable vraisemblable pour couvrir la maladresse du Chourineur ; il reprit : ¶ -- Voici l'affaire... Le coup que je propose est très-bon, parce que le maître de la maison en question est à la campagne... toute ma peur était qu'il revienne. Pour être tranquille, je me dis : « Je n'ai qu'une chose à faire... »
directspeech	 Pour être tranquille, je me dis : « Je n'ai qu'une chose à faire... »
directspeech	 ¶ -- C'était de vous assurer de la présence réelle dudit maître à la campagne.
directspeech	 ¶ -- Comme vous dites... Je pars donc pour Pierrefitte, où est sa maison de campagne... j'ai ma cousine, domestique là... vous comprenez !
directspeech	 ¶ -- Parfaitement, mon gaillard. Eh bien ?
directspeech	 Eh bien ?
directspeech	 ¶ -- Ma cousine m'a dit que son maître ne revenait à Paris qu'après-demain...
directspeech	 ¶ -- Après-demain ?
directspeech	 ¶ -- Oui.
directspeech	 ¶ -- Très-bien. Mais j'en reviens à ma question... Pourquoi donner rendez-vous au Chourineur à Saint-Ouen ?
directspeech	 Mais j'en reviens à ma question... Pourquoi donner rendez-vous au Chourineur à Saint-Ouen ?
directspeech	 ¶ -- Vous n'êtes pas intelligent... Combien y a-t-il de Pierrefitte à Saint-Ouen ?
directspeech	 ¶ -- Une lieue environ.
directspeech	 ¶ -- Et de Saint-Ouen à Paris ?
directspeech	 ¶ -- Autant.
directspeech	 ¶ -- Eh bien ? Si je n'avais trouvé personne à Pierrefitte, c'est-à-dire la maison déserte... il y avait là aussi un bon coup à faire... moins bon qu'à Paris, mais passable... Je revenais à Saint-Ouen rechercher le Chourineur qui m'attendait. Nous retournions à Pierrefitte par un chemin de traverse que je connais, et...
directspeech	 Si je n'avais trouvé personne à Pierrefitte, c'est-à-dire la maison déserte... il y avait là aussi un bon coup à faire... moins bon qu'à Paris, mais passable... Je revenais à Saint-Ouen rechercher le Chourineur qui m'attendait. Nous retournions à Pierrefitte par un chemin de traverse que je connais, et...
directspeech	 Nous retournions à Pierrefitte par un chemin de traverse que je connais, et...
directspeech	 ¶ -- Je comprends. Si, au contraire, le coup était pour Paris... ?
directspeech	 Si, au contraire, le coup était pour Paris... ?
directspeech	 ¶ -- Nous gagnions la barrière de l'Étoile par le chemin de la Révolte, et de là à l'allée des Veuves...
directspeech	 ¶ -- Il n'y a qu'un pas... c'est tout simple. À Saint-Ouen vous étiez à cheval sur vos deux opérations... cela était fort adroit. Maintenant je m'explique la présence du Chourineur à Saint-Ouen... Nous disons donc que la maison de l'allée des Veuves sera inhabitée jusqu'à après-demain.
directspeech	 À Saint-Ouen vous étiez à cheval sur vos deux opérations... cela était fort adroit. Maintenant je m'explique la présence du Chourineur à Saint-Ouen... Nous disons donc que la maison de l'allée des Veuves sera inhabitée jusqu'à après-demain.
directspeech	 Maintenant je m'explique la présence du Chourineur à Saint-Ouen... Nous disons donc que la maison de l'allée des Veuves sera inhabitée jusqu'à après-demain.
directspeech	 ¶ -- Inhabitée... sauf le portier.
directspeech	 ¶ -- Bien entendu... Et c'est une opération avantageuse ?
directspeech	 ¶ -- Ma cousine m'a parlé de soixante mille francs en or dans le cabinet de son maître.
directspeech	 ¶ -- Et vous connaissez les êtres ?
directspeech	 ¶ -- Comme ma poche... ma cousine est là depuis un an... et c'est à force de l'entendre parler des sommes que son maître retire de la banque pour les placer autrement que l'idée m'est venue... Comme le portier est vigoureux, j'en avais parlé au Chourineur... Il avait, après bien des façons, consenti... mais il a rechigné... Du reste, il n'est pas capable de vendre un ami.
directspeech	 ¶ -- Non, il a du bon... Mais nous voici arrivés. Je ne sais pas si vous êtes comme moi, mais l'air du matin m'a donné de l'appétit...
directspeech	 Je ne sais pas si vous êtes comme moi, mais l'air du matin m'a donné de l'appétit...
nondirect	 ¶ La Chouette était sur le seuil de la porte du cabaret.
directspeech	 ¶ -- Par ici, dit-elle, par ici !... J'ai commandé notre déjeuner.
directspeech	... J'ai commandé notre déjeuner.
nondirect	 ¶ Rodolphe voulut faire passer le brigand devant lui ; il avait pour cela ses raisons... mais le Maître d'école mit tant d'instance à se défendre de cette politesse que Rodolphe passa d'abord.
nondirect	 ¶ Avant de se mettre à table, le Maître d'école frappa légèrement sur l'une et l'autre des cloisons, afin de s'assurer de leur épaisseur et de leur sonorité.
directspeech	 ¶ -- Nous n'aurons pas besoin de parler trop bas,
directspeech	 dit-il, la cloison n'est pas mince. On nous servira tout d'un coup, et nous ne serons pas dérangés dans notre conversation.
directspeech	 On nous servira tout d'un coup, et nous ne serons pas dérangés dans notre conversation.
nondirect	 ¶ Une servante de cabaret apporta le déjeuner.
nondirect	 ¶ Avant que la porte fût fermée, Rodolphe vit le charbonnier Murph gravement attablé dans un cabinet voisin.
nondirect	 ¶ La chambre où se passait la scène que nous décrivons était longue, étroite, et éclairée par une fenêtre qui donnait sur la rue et faisait face à la porte.
nondirect	 ¶ La Chouette tournait le dos à cette croisée, le Maître d'école était d'un côté de la table, Rodolphe de l'autre.
nondirect	 ¶ La servante sortie, le brigand se leva, prit son couvert et alla s'asseoir à côté de Rodolphe de façon à lui masquer la porte.
directspeech	 ¶ -- Nous causerons mieux
directspeech	, dit-il, et nous n'aurons pas besoin de parler si haut...
directspeech	 ¶ -- Et puis vous voulez vous mettre entre la porte et moi pour m'empêcher de sortir...
nondirect	, répliqua froidement Rodolphe.
nondirect	 ¶ Le Maître d'école fit un signe affirmatif ; puis, tirant à demi de la poche de côté de sa redingote un long stylet rond et gros comme une forte plume d'oie, emmanché dans une poignée de bois qui disparaissait sous ses doigts velus : ¶ 
directspeech	-- Vous voyez ça ?...
directspeech	...
directspeech	 ¶ -- Oui.
directspeech	 ¶ -- Avis aux amateurs.
nondirect	 ¶ Et, fronçant ses sourcils par un mouvement qui rida son front large et plat comme celui d'un tigre, il fit un geste significatif.
directspeech	 ¶ -- Et fiez-vous à moi. J'ai affilé le surin(75) de mon homme
directspeech	 J'ai affilé le surin(75) de mon homme
nondirect	, ajouta la Chouette.
nondirect	 ¶ Rodolphe, avec une merveilleuse aisance, mit la main sous sa blouse, et en tira un pistolet à deux coups, le fit voir au Maître d'école et le remit dans sa poche.
directspeech	 ¶ -- Nous sommes faits pour nous entendre
directspeech	, dit le brigand ; mais vous ne m'entendez pas... Je vais supposer l'impossible... Si on venait m'arrêter, que vous m'ayez ou non tendu la souricière... je vous refroidirais !
nondirect	 ¶ Et il jeta un regard féroce sur Rodolphe.
directspeech	 ¶ -- Tandis que moi je saute sur lui, pour t'aider, Fourline !
nondirect	 s'écria la Chouette.
nondirect	 ¶ Rodolphe ne répondit rien, haussa les épaules, se versa un verre de vin et le but.
nondirect	 ¶ Ce sang-froid imposa au Maître d'école.
directspeech	 ¶ -- Je vous prévenais seulement.
directspeech	 ¶ -- Bien, bien ! renfoncez votre lardoire dans votre poche, il n'y a pas ici de poulet à larder. Je suis un vieux coq, et j'ai de bons ergots, mon homme
directspeech	 renfoncez votre lardoire dans votre poche, il n'y a pas ici de poulet à larder. Je suis un vieux coq, et j'ai de bons ergots, mon homme
directspeech	 Je suis un vieux coq, et j'ai de bons ergots, mon homme
nondirect	, dit Rodolphe.
directspeech	 Maintenant, parlons affaires...
directspeech	 ¶ -- Parlons affaires... mais ne dites pas de mal de ma lardoire. Ça ne fait pas de bruit, ça ne dérange personne...
directspeech	 Ça ne fait pas de bruit, ça ne dérange personne...
directspeech	 ¶ -- Et on fait de l'ouvrage bien propre, n'est-ce pas, Fourline ?
nondirect	 ajouta la Chouette.
directspeech	 ¶ -- À propos, dit Rodolphe à la Chouette, est-ce que c'est vrai que vous connaissez les parents de la Goualeuse ?
directspeech	 ¶ -- Mon homme a mis dans le portefeuille du grand messière en noir deux lettres qui parlent de ça... Mais elle ne les verra pas, la petite gironde... Je lui arracherais plutôt les yeux de ma propre main... Oh ! quand je la retrouverai au tapis-franc, son compte sera bon...
directspeech	 quand je la retrouverai au tapis-franc, son compte sera bon...
directspeech	 ¶ -- Ah çà ! Finette, nous parlons, nous parlons, et les affaires ne marchent pas.
directspeech	 Finette, nous parlons, nous parlons, et les affaires ne marchent pas.
directspeech	 ¶ -- On peut jaspiner devant elle ?
nondirect	 demanda Rodolphe.
directspeech	 ¶ -- En toute confiance ; elle est éprouvée et pourra nous être d'un grand secours pour faire le guet, prendre des informations, receler, vendre, etc. ; elle a toutes les qualités d'une excellente femme de ménage... Bonne Finette !
directspeech	 ajouta le brigand en tendant la main à l'horrible vieille, vous n'avez pas d'idée des services qu'elle m'a rendus... Mais si tu ôtais ton châle, Finette, tu pourrais avoir froid en sortant... mets-le sur la chaise avec ton cabas...
nondirect	 ¶ La Chouette se débarrassa de son châle.
nondirect	 ¶ Malgré sa présence d'esprit et l'empire qu'il avait sur lui-même, Rodolphe ne put retenir un mouvement de surprise en voyant, suspendu par un anneau d'argent à une grosse chaîne de similor que la vieille avait au cou, un petit saint-esprit de lapis-lazuli, en tout conforme à la description de celui que le fils de Mme Georges portait à son cou lors de sa disparition.
nondirect	 ¶ À cette découverte, une idée subite vint à l'esprit de Rodolphe.
nondirect	 Selon le Chourineur, le Maître d'école, évadé du bagne depuis six mois, avait mis en défaut toutes les recherches de la police en se défigurant... et depuis six mois le mari de Mme Georges avait disparu du bagne, sans qu'on sût ce qu'il était devenu.
nondirect	 ¶ À cet étrange rapprochement, Rodolphe songea que le Maître d'école pouvait bien être le mari de cette infortunée.
nondirect	 ¶ Ce misérable avait appartenu à la classe aisée de la société... et le Maître d'école s'exprimait en termes choisis.
nondirect	 ¶ Un souvenir en éveille un autre : Rodolphe se rappela encore que Mme Georges lui ayant un jour raconté, en frémissant, l'arrestation de son mari, parla de la résistance désespérée de ce monstre, qui fut sur le point de s'échapper, grâce à sa force herculéenne... ¶ Si ce brigand était le mari de Mme Georges, il devait connaître le sort de son fils.
nondirect	 De plus, le Maître d'école conservait quelques papiers relatifs à la naissance de la Goualeuse dans le portefeuille volé par lui sur l'étranger connu sous le nom de Tom.
nondirect	 ¶ Rodolphe avait donc de nouveaux et graves motifs de persévérer dans ses projets.
nondirect	 ¶ Heureusement sa préoccupation échappa au brigand, fort occupé de servir la Chouette.
nondirect	 ¶ Rodolphe dit à la borgnesse : ¶ 
directspeech	-- Morbleu !... vous avez là une belle chaîne...
directspeech	... vous avez là une belle chaîne...
directspeech	 ¶ -- Belle... et pas chère...
nondirect	, dit en riant la vieille.
directspeech	 C'est du faux orient, en attendant que mon homme m'en donne une de vrai...
directspeech	 ¶ -- Cela dépendra de monsieur, Finette... si nous faisons une bonne affaire, sois tranquille.
directspeech	 ¶ -- C'est étonnant comme c'est bien imité
nondirect	, poursuivit Rodolphe.
directspeech	 Et au bout... qu'est-ce donc que cette petite chose bleue ?
directspeech	 ¶ -- C'est un cadeau de mon homme, en attendant qu'il me donne une toquante... n'est-ce pas, Fourline ?
nondirect	 ¶ Rodolphe voyait ses soupçons à demi confirmés.
nondirect	 Il attendait avec anxiété la réponse du Maître d'école.
nondirect	 Celui-ci répondit tout en mangeant : ¶ 
directspeech	-- Et il faudra garder ça malgré la toquante, Finette... c'est un talisman... ça porte bonheur.
directspeech	 ¶ -- Un talisman ?
nondirect	 dit négligemment Rodolphe.
directspeech	 Vous croyez aux talismans, vous ? Et où diable avez-vous trouvé celui-là ?... Donnez-moi donc l'adresse de la fabrique.
directspeech	 Et où diable avez-vous trouvé celui-là ?... Donnez-moi donc l'adresse de la fabrique.
directspeech	... Donnez-moi donc l'adresse de la fabrique.
directspeech	 ¶ -- On n'en fait plus, mon cher monsieur, la boutique est fermée... Tel que vous le voyez, ce bijou-là remonte à une haute antiquité... à trois générations... J'y tiens beaucoup, c'est une tradition de famille
nondirect	, ajouta-t-il avec un hideux sourire.
directspeech	 C'est pour cela que je l'ai donné à Finette... pour lui porter bonheur dans les entreprises où elle me seconde avec beaucoup d'habileté... Vous la verrez à l'ouvrage, vous la verrez... si nous faisons ensemble quelque opération commerciale... Mais, pour en revenir à nos moutons... vous dites donc que dans l'allée des Veuves...
directspeech	 ¶ -- Il y a, numéro 17, une maison habitée par un richard... il s'appelle... monsieur...
directspeech	 ¶ -- Je ne commettrai pas l'indiscrétion de demander son nom... Il y a, dites-vous, soixante mille francs en or dans un cabinet ?
directspeech	 ¶ -- Soixante mille francs en or !
nondirect	 s'écria la Chouette.
nondirect	 ¶ Rodolphe fit un signe de tête affirmatif.
directspeech	 ¶ -- Et vous connaissez les êtres de cette maison ?
nondirect	 dit le Maître d'école.
directspeech	 ¶ -- Très-bien.
directspeech	 ¶ -- Et l'entrée est difficile ?
directspeech	 ¶ -- Un mur de sept pieds du côté de l'allée des Veuves, un jardin, les fenêtres de plain-pied, la maison n'a qu'un rez-de-chaussée.
directspeech	 ¶ -- Et il n'y a qu'un portier pour garder ce trésor ?
directspeech	 ¶ -- Oui !
directspeech	 ¶ -- Et quel serait votre plan de campagne, jeune homme ?
nondirect	 demanda négligemment le Maître d'école.
directspeech	 ¶ -- C'est tout simple... Monter par-dessus le mur, crocheter la porte de la maison ou forcer les volets en dehors.
directspeech	 ¶ -- Et si le portier s'éveille ?
nondirect	 dit le Maître d'école en regardant fixement le jeune homme.
directspeech	 ¶ -- Ce sera de sa faute
nondirect	, dit celui-ci avec un... geste significatif.
directspeech	 Eh bien ! ça vous convient-il ?
directspeech	 ça vous convient-il ?
directspeech	 ¶ -- Vous sentez bien que je ne puis pas vous répondre avant d'avoir tout examiné par moi-même, c'est-à-dire avec l'aide de ma femme ; mais si tout ce que vous me dites est exact, cela me semble bon à prendre tout chaud... ce soir.
nondirect	 ¶ Et le brigand regarda fixement Rodolphe.
directspeech	 ¶ -- Ce soir... impossible
nondirect	, répondit froidement celui-ci.
directspeech	 ¶ -- Pourquoi, puisque le bourgeois ne revient qu'après-demain ?
directspeech	 ¶ -- Oui, mais moi, je ne puis pas ce soir...
directspeech	 ¶ -- Vraiment ? Eh bien ! moi, je ne puis pas demain.
directspeech	 Eh bien ! moi, je ne puis pas demain.
directspeech	 moi, je ne puis pas demain.
directspeech	 ¶ -- Pour quelle raison ?
directspeech	 ¶ -- Pour celle qui vous empêche d'agir ce soir...
nondirect	, dit le brigand en ricanant.
nondirect	 ¶ Après un moment de réflexion, Rodolphe reprit : ¶ 
directspeech	-- Eh bien ! à la bonne heure... va pour ce soir. Où nous retrouverons-nous ?
directspeech	 à la bonne heure... va pour ce soir. Où nous retrouverons-nous ?
directspeech	 Où nous retrouverons-nous ?
directspeech	 ¶ -- Nous retrouver ? Nous ne nous quitterons pas
directspeech	 Nous ne nous quitterons pas
nondirect	, dit le Maître d'école.
directspeech	 ¶ -- Comment ?
directspeech	 ¶ -- À quoi bon nous quitter ? Si le temps s'éclaircit un peu, nous irons en nous promenant donner un coup d'œil jusqu'à l'allée des Veuves ; vous verrez comment ma femme sait travailler. Ceci fait, nous reviendrons faire un cent de piquet et manger un morceau dans une cave des Champs-Élysées... que je connais... tout près de la rivière ; et, comme l'allée des Veuves est déserte de bonne heure, nous nous y acheminerons vers les dix heures.
directspeech	 Si le temps s'éclaircit un peu, nous irons en nous promenant donner un coup d'œil jusqu'à l'allée des Veuves ; vous verrez comment ma femme sait travailler. Ceci fait, nous reviendrons faire un cent de piquet et manger un morceau dans une cave des Champs-Élysées... que je connais... tout près de la rivière ; et, comme l'allée des Veuves est déserte de bonne heure, nous nous y acheminerons vers les dix heures.
directspeech	 Ceci fait, nous reviendrons faire un cent de piquet et manger un morceau dans une cave des Champs-Élysées... que je connais... tout près de la rivière ; et, comme l'allée des Veuves est déserte de bonne heure, nous nous y acheminerons vers les dix heures.
directspeech	 ¶ -- Moi, à neuf heures, je vous rejoindrai.
directspeech	 ¶ -- Voulez-vous ou non faire l'affaire ensemble ?
directspeech	 ¶ -- Je le veux.
directspeech	 ¶ -- Eh bien ! ne nous quittons pas avant ce soir... sinon...
directspeech	 ne nous quittons pas avant ce soir... sinon...
directspeech	 ¶ -- Sinon ?
directspeech	 ¶ -- Je croirais que vous voulez me donner un pont à faucher(76), et que c'est pour ça que vous voulez vous en aller...
directspeech	 ¶ -- Si je veux vous tendre un piège... qui m'empêche de vous le tendre ce soir ?
directspeech	 ¶ -- Tout... Vous ne vous attendiez pas à ce que je vous proposerais l'affaire si tôt. Et, en ne nous quittant pas, vous ne pourrez prévenir personne...
directspeech	 Et, en ne nous quittant pas, vous ne pourrez prévenir personne...
directspeech	 ¶ -- Vous vous défiez de moi ?...
directspeech	...
directspeech	 ¶ -- Infiniment... mais comme il peut y avoir du vrai dans ce que vous m'offrez, et que la moitié de soixante mille francs vaut la peine d'une démarche... je veux bien la tenter ; mais ce soir ou jamais... Si ce n'est jamais, je saurai à quoi m'en tenir sur vous... et je vous servirai à mon tour... un jour ou l'autre, un plat de mon métier...
directspeech	 ¶ -- Et je vous rendrai votre politesse... comptez-y.
directspeech	 ¶ -- Tout ça, c'est des bêtises !
nondirect	 dit la Chouette.
directspeech	 Je pense comme Fourline : ce soir, ou rien.
nondirect	 ¶ Rodolphe se trouvait dans une anxiété cruelle : s'il laissait échapper cette occasion de s'emparer du Maître d'école, il ne la retrouverait sans doute jamais ; ce brigand, désormais sur ses gardes, ou peut-être reconnu, arrêté et reconduit au bagne, emporterait avec lui les secrets que Rodolphe avait tant d'intérêt à savoir.
nondirect	 ¶ Se confiant au hasard, à son adresse et à son courage, il dit au Maître d'école : ¶ 
directspeech	-- J'y consens, nous ne nous quitterons pas d'ici à ce soir.
directspeech	 ¶ -- Alors, je suis votre homme... Mais voici bientôt deux heures... D'ici à l'allée des Veuves il y a loin ; il pleut à verse ; payons l'écot, et prenons un fiacre.
directspeech	 ¶ -- Si nous prenons un fiacre, je pourrai bien auparavant fumer un cigare.
directspeech	 ¶ -- Sans doute,
directspeech	 dit le Maître d'école, Finette ne craint pas l'odeur du tabac.
directspeech	 ¶ -- Eh bien ! je vais aller chercher des cigares
directspeech	 je vais aller chercher des cigares
nondirect	, dit Rodolphe en se levant.
directspeech	 ¶ -- Ne vous donnez pas cette peine,
directspeech	 dit le Maître d'école, en l'arrêtant, Finette ira...
nondirect	 ¶ Rodolphe se rassit.
nondirect	 ¶ Le Maître d'école avait pénétré son dessein.
nondirect	 ¶ La Chouette sortit.
directspeech	 ¶ -- Quelle bonne ménagère j'ai là, hein !
directspeech	 dit le scélérat, et si complaisante ! Elle se jetterait dans le feu pour moi.
directspeech	 Elle se jetterait dans le feu pour moi.
directspeech	 ¶ -- À propos de feu, il ne fait mordieu pas chaud ici
nondirect	, dit, Rodolphe en cachant ses deux mains sous sa blouse.
nondirect	 ¶ Alors, tout en continuant la conversation avec le Maître d'école, il prit un crayon et un morceau de papier dans la poche de son gilet, et, sans qu'on pût l'apercevoir, il écrivit quelques mots à la hâte, ayant soin d'écarter les lettres pour ne pas les confondre, car il écrivait sous sa blouse et sans y voir.
nondirect	 ¶ Ce billet soustrait à la pénétration du Maître d'école, il s'agissait de le faire parvenir à son adresse.
nondirect	 ¶ Rodolphe se leva, s'approcha machinalement de la fenêtre et se mit à chantonner entre ses dents en s'accompagnant sur les vitres.
nondirect	 ¶ Le Maître d'école vint regarder par cette croisée et dit négligemment à Rodolphe : ¶ 
directspeech	-- Quel air jouez-vous donc là ?
directspeech	 ¶ -- Je joue... Tu n'auras pas ma rose.
directspeech	 ¶ -- C'est un très-joli air... Je voulais seulement voir s'il ferait assez d'effet sur les passants pour les engager à se retourner.
directspeech	 ¶ -- Je n'ai pas cette prétention-là.
